"","Threshold","Denominator","LogDenominator","Numerator","Metric","MetricID","SnapshotDate","StudyID"
"748",3,14100.296,9.55395106905371,167.808251386757,0.0119010445870609,"kri0001",2024-07-08,"ABC-123"
"749",3,14303.88,9.56828610811636,169.519085691681,0.0118512659286628,"kri0001",2024-07-08,"ABC-123"
"750",3,14507.464,9.58241855458659,171.22490676352,0.0118025388009593,"kri0001",2024-07-08,"ABC-123"
"751",3,14711.048,9.59635405510941,172.925819766292,0.0117548266966631,"kri0001",2024-07-08,"ABC-123"
"752",3,14914.632,9.61009802349662,174.621926237878,0.0117080948586514,"kri0001",2024-07-08,"ABC-123"
"753",3,15118.216,9.62365565335424,176.313324262692,0.0116623101735477,"kri0001",2024-07-08,"ABC-123"
"754",3,15321.8,9.63703192986535,178.000108633918,0.0116174410731061,"kri0001",2024-07-08,"ABC-123"
"755",3,15525.384,9.65023164079531,179.682371006075,0.0115734574427322,"kri0001",2024-07-08,"ABC-123"
"756",3,15728.968,9.66325938677993,181.360200038617,0.0115303305365372,"kri0001",2024-07-08,"ABC-123"
"757",3,15932.552,9.67611959095215,183.033681531182,0.011488032898382,"kri0001",2024-07-08,"ABC-123"
"758",3,16136.136,9.68881650795748,184.702898551099,0.0114465382884167,"kri0001",2024-07-08,"ABC-123"
"759",3,16339.72,9.70135423240426,186.367931553673,0.0114058216146711,"kri0001",2024-07-08,"ABC-123"
"760",3,16543.304,9.71373670679071,188.028858495747,0.0113658588692892,"kri0001",2024-07-08,"ABC-123"
"761",3,16746.888,9.72596772894714,189.685754942992,0.0113266270690406,"kri0001",2024-07-08,"ABC-123"
"762",3,16950.472,9.73805095902856,191.338694171348,0.0112881041997738,"kri0001",2024-07-08,"ABC-123"
"763",3,17154.056,9.74998992608975,192.987747262996,0.0112502691645053,"kri0001",2024-07-08,"ABC-123"
"764",3,17357.64,9.76178803427256,194.632983197222,0.0112131017348684,"kri0001",2024-07-08,"ABC-123"
"765",3,17561.224,9.77344856863234,196.274468936492,0.0111765825056666,"kri0001",2024-07-08,"ABC-123"
"766",3,17764.808,9.78497470062864,197.912269508059,0.0111406928522987,"kri0001",2024-07-08,"ABC-123"
"767",3,17968.392,9.79636949330303,199.546448081367,0.0111054148908465,"kri0001",2024-07-08,"ABC-123"
"768",3,18171.976,9.80763590616524,201.177066041518,0.0110707314406269,"kri0001",2024-07-08,"ABC-123"
"769",3,18375.56,9.81877679980712,202.80418305905,0.0110366259890338,"kri0001",2024-07-08,"ABC-123"
"770",3,18579.144,9.82979494026239,204.427857156242,0.0110030826585037,"kri0001",2024-07-08,"ABC-123"
"771",3,18782.728,9.84069300312878,206.048144770162,0.0109700861754566,"kri0001",2024-07-08,"ABC-123"
"772",3,18986.312,9.851473577468,207.66510081264,0.0109376218410737,"kri0001",2024-07-08,"ABC-123"
"773",3,19189.896,9.86213916949774,209.278778727366,0.0109056755037842,"kri0001",2024-07-08,"ABC-123"
"774",3,19393.48,9.87269220608882,210.889230544258,0.0108742335333451,"kri0001",2024-07-08,"ABC-123"
"775",3,19597.064,9.88313503807971,212.496506931276,0.0108432827964064,"kri0001",2024-07-08,"ABC-123"
"776",3,19800.648,9.89346994341983,214.100657243818,0.010812810633461,"kri0001",2024-07-08,"ABC-123"
"777",3,20004.232,9.90369913015201,215.701729571833,0.0107828048370881,"kri0001",2024-07-08,"ABC-123"
"778",3,20207.816,9.91382473924399,217.299770784785,0.010753253631406,"kri0001",2024-07-08,"ABC-123"
"779",3,20411.4,9.923848847278,218.894826574582,0.010724145652654,"kri0001",2024-07-08,"ABC-123"
"780",3,20614.984,9.93377346900682,220.486941496588,0.0106954699308323,"kri0001",2024-07-08,"ABC-123"
"781",3,20818.568,9.94360055978429,222.076159008805,0.0106672158723311,"kri0001",2024-07-08,"ABC-123"
"782",3,21022.152,9.95333201787757,223.662521509348,0.0106393732434885,"kri0001",2024-07-08,"ABC-123"
"783",3,21225.736,9.96296968666786,225.246070372281,0.010611932155016,"kri0001",2024-07-08,"ABC-123"
"784",3,21429.32,9.97251535674626,226.826845981917,0.0105848830472417,"kri0001",2024-07-08,"ABC-123"
"785",3,21632.904,9.98197076791034,228.404887765652,0.0105582166761176,"kri0001",2024-07-08,"ABC-123"
"786",3,21836.488,9.99133761106739,229.980234225406,0.0105319240999471,"kri0001",2024-07-08,"ABC-123"
"787",3,22040.072,10.0006175300492,231.55292296776,0.0105059966667877,"kri0001",2024-07-08,"ABC-123"
"788",3,22243.656,10.0098121233434,233.122990732835,0.0104804260024896,"kri0001",2024-07-08,"ABC-123"
"789",3,22447.24,10.0189229457463,234.690473421981,0.0104552039993327,"kri0001",2024-07-08,"ABC-123"
"790",3,22650.824,10.0279515099404,236.255406124349,0.0104303228052255,"kri0001",2024-07-08,"ABC-123"
"791",3,22854.408,10.036899288002,237.817823142383,0.0104057748134357,"kri0001",2024-07-08,"ABC-123"
"792",3,23057.992,10.0457677128417,239.377758016294,0.0103815526528196,"kri0001",2024-07-08,"ABC-123"
"793",3,23261.576,10.0545581795813,240.935243547562,0.0103576491785235,"kri0001",2024-07-08,"ABC-123"
"794",3,23465.16,10.0632720468714,242.490311821519,0.0103340574631291,"kri0001",2024-07-08,"ABC-123"
"795",3,23668.744,10.0719106381513,244.042994229049,0.0103107707882196,"kri0001",2024-07-08,"ABC-123"
"796",3,23872.328,10.0804752428555,245.593321487448,0.0102877826363415,"kri0001",2024-07-08,"ABC-123"
"797",3,24075.912,10.0889671175688,247.141323660492,0.0102650866833411,"kri0001",2024-07-08,"ABC-123"
"798",3,24279.496,10.0973874871326,248.687030177732,0.0102426767910558,"kri0001",2024-07-08,"ABC-123"
"799",3,24483.08,10.1057375457054,250.230469853074,0.0102205470003396,"kri0001",2024-07-08,"ABC-123"
"800",3,24686.664,10.114018457779,251.771670902658,0.010198691524406,"kri0001",2024-07-08,"ABC-123"
"801",3,24890.248,10.1222313591529,253.310660962077,0.0101771047424709,"kri0001",2024-07-08,"ABC-123"
"802",3,25093.832,10.1303773578698,254.847467102964,0.01015578119368,"kri0001",2024-07-08,"ABC-123"
"803",3,25297.416,10.1384575351122,256.382115848972,0.0101347155713047,"kri0001",2024-07-08,"ABC-123"
"804",3,25501,10.1464729460639,257.91463319118,0.0101139027171946,"kri0001",2024-07-08,"ABC-123"
"805",3,25704.584,10.1544246207368,259.445044602944,0.0100933376164712,"kri0001",2024-07-08,"ABC-123"
"806",3,25908.168,10.1623135647653,260.973375054223,0.0100730153924516,"kri0001",2024-07-08,"ABC-123"
"807",3,26111.752,10.1701407601697,262.499649025393,0.0100529313017906,"kri0001",2024-07-08,"ABC-123"
"808",3,26315.336,10.1779071660894,264.023890520585,0.0100330807298294,"kri0001",2024-07-08,"ABC-123"
"809",3,26518.92,10.1856137194887,265.546123080554,0.0100134591861416,"kri0001",2024-07-08,"ABC-123"
"810",3,26722.504,10.1932613358347,267.066369795108,0.00999406230026602,"kri0001",2024-07-08,"ABC-123"
"811",3,26926.088,10.2008509097504,268.584653315107,0.00997488581761698,"kri0001",2024-07-08,"ABC-123"
"812",3,27129.672,10.2083833156426,270.100995864059,0.00995592559556411,"kri0001",2024-07-08,"ABC-123"
"813",3,27333.256,10.215859408306,271.615419249324,0.00993717759967288,"kri0001",2024-07-08,"ABC-123"
"814",3,27536.84,10.2232800235061,273.127944872943,0.0099186379000983,"kri0001",2024-07-08,"ABC-123"
"815",3,27740.424,10.2306459785393,274.638593742103,0.00990030266812443,"kri0001",2024-07-08,"ABC-123"
"816",3,27944.008,10.2379580727735,276.147386479266,0.00988216817284287,"kri0001",2024-07-08,"ABC-123"
"817",3,28147.592,10.2452170881683,277.654343331961,0.00986423077796356,"kri0001",2024-07-08,"ABC-123"
"818",3,28351.176,10.252423789777,279.159484182254,0.0098464869387518,"kri0001",2024-07-08,"ABC-123"
"819",3,28554.76,10.2595789262309,280.662828555921,0.00982893319908557,"kri0001",2024-07-08,"ABC-123"
"820",3,28758.344,10.266683230205,282.164395631322,0.00981156618862763,"kri0001",2024-07-08,"ABC-123"
"821",3,28961.928,10.2737374188693,283.664204247996,0.00979438262010719,"kri0001",2024-07-08,"ABC-123"
"822",3,29165.512,10.2807421943225,285.162272914977,0.00977737928670606,"kri0001",2024-07-08,"ABC-123"
"823",3,29369.096,10.2876982440118,286.658619818861,0.00976055305954468,"kri0001",2024-07-08,"ABC-123"
"824",3,29572.68,10.2946062411374,288.153262831612,0.00974390088526344,"kri0001",2024-07-08,"ABC-123"
"825",3,29776.264,10.3014668450437,289.646219518131,0.0097274197836952,"kri0001",2024-07-08,"ABC-123"
"826",3,29979.848,10.308280701597,291.137507143592,0.00971110684562482,"kri0001",2024-07-08,"ABC-123"
"827",3,30183.432,10.3150484435503,292.627142680551,0.00969495923063193,"kri0001",2024-07-08,"ABC-123"
"828",3,30387.016,10.3217706908957,294.115142815849,0.00967897416501342,"kri0001",2024-07-08,"ABC-123"
"829",3,30590.6,10.3284480512056,295.601523957295,0.00966314893978198,"kri0001",2024-07-08,"ABC-123"
"830",3,30794.184,10.335081119962,297.086302240154,0.00964748090873764,"kri0001",2024-07-08,"ABC-123"
"831",3,30997.768,10.3416704808752,298.569493533449,0.00963196748660901,"kri0001",2024-07-08,"ABC-123"
"832",3,31201.352,10.348216706192,300.051113446067,0.0096166061472614,"kri0001",2024-07-08,"ABC-123"
"833",3,31404.936,10.3547203569943,301.531177332688,0.00960139442196884,"kri0001",2024-07-08,"ABC-123"
"834",3,31608.52,10.3611819834872,303.009700299551,0.00958632989774755,"kri0001",2024-07-08,"ABC-123"
"835",3,31812.104,10.3676021252783,304.486697210039,0.00957141021574803,"kri0001",2024-07-08,"ABC-123"
"836",3,32015.688,10.3739813116486,305.96218269011,0.00955663306970351,"kri0001",2024-07-08,"ABC-123"
"837",3,32219.272,10.380320061814,307.436171133579,0.00954199620443251,"kri0001",2024-07-08,"ABC-123"
"838",3,32422.856,10.3866188851789,308.908676707237,0.00952749741439301,"kri0001",2024-07-08,"ABC-123"
"839",3,32626.44,10.392878281582,310.379713355837,0.00951313454228647,"kri0001",2024-07-08,"ABC-123"
"840",3,32830.024,10.3990987415341,311.849294806934,0.00949890547770949,"kri0001",2024-07-08,"ABC-123"
"841",3,33033.608,10.4052807464489,313.317434575593,0.00948480815585123,"kri0001",2024-07-08,"ABC-123"
"842",3,33237.192,10.4114247688667,314.784145968962,0.00947084055623477,"kri0001",2024-07-08,"ABC-123"
"843",3,33440.776,10.417531272671,316.249442090728,0.00945700070150071,"kri0001",2024-07-08,"ABC-123"
"844",3,33644.36,10.4236007132985,317.713335845442,0.00944328665623131,"kri0001",2024-07-08,"ABC-123"
"845",3,33847.944,10.4296335379433,319.175839942732,0.00942969652581357,"kri0001",2024-07-08,"ABC-123"
"846",3,34051.528,10.4356301857544,320.636966901399,0.00941622845533976,"kri0001",2024-07-08,"ABC-123"
"847",3,34255.112,10.4415910880273,322.096729053403,0.00940288062854395,"kri0001",2024-07-08,"ABC-123"
"848",3,34458.696,10.4475166683909,323.55513854775,0.00938965126677311,"kri0001",2024-07-08,"ABC-123"
"849",3,34662.28,10.4534073429872,325.01220735426,0.00937653862799158,"kri0001",2024-07-08,"ABC-123"
"850",3,34865.864,10.4592635206474,326.467947267255,0.00936354100581746,"kri0001",2024-07-08,"ABC-123"
"851",3,35069.448,10.4650856030617,327.922369909133,0.00935065672858989,"kri0001",2024-07-08,"ABC-123"
"852",3,35273.032,10.470873984945,329.375486733861,0.0093378841584659,"kri0001",2024-07-08,"ABC-123"
"853",3,35476.616,10.4766290541972,330.827309030369,0.00932522169054593,"kri0001",2024-07-08,"ABC-123"
"854",3,35680.2,10.4823511920594,332.277847925862,0.00931266775202667,"kri0001",2024-07-08,"ABC-123"
"855",3,35883.784,10.4880407732652,333.727114389046,0.00930022080138054,"kri0001",2024-07-08,"ABC-123"
"856",3,36087.368,10.4936981661883,335.175119233269,0.00928787932756052,"kri0001",2024-07-08,"ABC-123"
"857",3,36290.952,10.4993237329851,336.621873119585,0.00927564184922967,"kri0001",2024-07-08,"ABC-123"
"858",3,36494.536,10.5049178297345,338.067386559741,0.00926350691401421,"kri0001",2024-07-08,"ABC-123"
"859",3,36698.12,10.5104808065725,339.511669919085,0.00925147309777952,"kri0001",2024-07-08,"ABC-123"
"860",3,36901.704,10.5160130078242,340.954733419409,0.00923953900392808,"kri0001",2024-07-08,"ABC-123"
"861",3,37105.288,10.5215147721313,342.396587141715,0.00922770326271864,"kri0001",2024-07-08,"ABC-123"
"862",3,37308.872,10.5269864325767,343.837241028914,0.00921596453060586,"kri0001",2024-07-08,"ABC-123"
"863",3,37512.456,10.5324283168056,345.276704888462,0.00920432148959967,"kri0001",2024-07-08,"ABC-123"
"864",3,37716.04,10.5378407471429,346.714988394928,0.0091927728466437,"kri0001",2024-07-08,"ABC-123"
"865",3,37919.624,10.543224040708,348.1521010925,0.00918131733301205,"kri0001",2024-07-08,"ABC-123"
"866",3,38123.208,10.5485785095263,349.588052397436,0.00916995370372388,"kri0001",2024-07-08,"ABC-123"
"867",3,38326.792,10.5539044606378,351.022851600447,0.00915868073697499,"kri0001",2024-07-08,"ABC-123"
"868",3,38530.376,10.5592021962022,352.456507869032,0.00914749723358609,"kri0001",2024-07-08,"ABC-123"
"869",3,38733.96,10.5644720136027,353.88903024975,0.00913640201646696,"kri0001",2024-07-08,"ABC-123"
"870",3,38937.544,10.5697142055452,355.320427670446,0.00912539393009601,"kri0001",2024-07-08,"ABC-123"
"871",3,39141.128,10.5749290601567,356.750708942417,0.00911447184001485,"kri0001",2024-07-08,"ABC-123"
"872",3,39344.712,10.5801168610795,358.179882762531,0.00910363463233716,"kri0001",2024-07-08,"ABC-123"
"873",3,39548.296,10.5852778875647,359.607957715301,0.00909288121327152,"kri0001",2024-07-08,"ABC-123"
"874",3,39751.88,10.5904124145616,361.034942274902,0.00908221050865776,"kri0001",2024-07-08,"ABC-123"
"875",3,39955.464,10.5955207128058,362.460844807148,0.00907162146351619,"kri0001",2024-07-08,"ABC-123"
"876",3,40159.048,10.6006030489054,363.885673571424,0.00906111304160954,"kri0001",2024-07-08,"ABC-123"
"877",3,40362.632,10.6056596854235,365.309436722566,0.00905068422501699,"kri0001",2024-07-08,"ABC-123"
"878",3,40566.216,10.6106908809607,366.732142312713,0.00904033401372002,"kri0001",2024-07-08,"ABC-123"
"879",3,40769.8,10.6156968902334,368.153798293102,0.00903006142519958,"kri0001",2024-07-08,"ABC-123"
"880",3,40973.384,10.6206779641522,369.574412515831,0.0090198654940444,"kri0001",2024-07-08,"ABC-123"
"881",3,41176.968,10.6256343498964,370.993992735582,0.00900974527156984,"kri0001",2024-07-08,"ABC-123"
"882",3,41380.552,10.6305662909882,372.412546611305,0.00899969982544711,"kri0001",2024-07-08,"ABC-123"
"883",3,41584.136,10.6354740273646,373.830081707862,0.00898972823934256,"kri0001",2024-07-08,"ABC-123"
"884",3,41787.72,10.6403577954468,375.246605497638,0.00897982961256652,"kri0001",2024-07-08,"ABC-123"
"885",3,41991.304,10.6452178282091,376.66212536212,0.0089700030597316,"kri0001",2024-07-08,"ABC-123"
"886",3,42194.888,10.6500543552456,378.076648593431,0.00896024771042005,"kri0001",2024-07-08,"ABC-123"
"887",3,42398.472,10.6548676028348,379.490182395841,0.00895056270885992,"kri0001",2024-07-08,"ABC-123"
"888",3,42602.056,10.6596577940036,380.902733887244,0.0089409472136097,"kri0001",2024-07-08,"ABC-123"
"889",3,42805.64,10.6644251485892,382.314310100595,0.00893140039725128,"kri0001",2024-07-08,"ABC-123"
"890",3,43009.224,10.6691698832993,383.724917985328,0.00892192144609091,"kri0001",2024-07-08,"ABC-123"
"891",3,43212.808,10.6738922117717,385.134564408733,0.00891250955986783,"kri0001",2024-07-08,"ABC-123"
"892",3,43416.392,10.6785923446319,386.543256157314,0.00890316395147053,"kri0001",2024-07-08,"ABC-123"
"893",3,43619.976,10.6832704895491,387.950999938109,0.00889388384666027,"kri0001",2024-07-08,"ABC-123"
"894",3,43823.56,10.6879268512918,389.357802379989,0.00888466848380162,"kri0001",2024-07-08,"ABC-123"
"895",3,44027.144,10.6925616317811,390.763670034928,0.00887551711359993,"kri0001",2024-07-08,"ABC-123"
"896",3,44230.728,10.6971750301436,392.168609379244,0.00886642899884542,"kri0001",2024-07-08,"ABC-123"
"897",3,44434.312,10.7017672427625,393.572626814817,0.00885740341416374,"kri0001",2024-07-08,"ABC-123"
"898",3,44637.896,10.7063384633279,394.975728670282,0.00884843964577277,"kri0001",2024-07-08,"ABC-123"
"899",3,44841.48,10.7108888828858,396.377921202197,0.00883953699124553,"kri0001",2024-07-08,"ABC-123"
"900",3,45045.064,10.715418689886,397.779210596186,0.00883069475927898,"kri0001",2024-07-08,"ABC-123"
"901",3,45248.648,10.7199280702287,399.179602968062,0.00882191226946852,"kri0001",2024-07-08,"ABC-123"
"902",3,45452.232,10.7244172073107,400.579104364922,0.00881318885208811,"kri0001",2024-07-08,"ABC-123"
"903",3,45655.816,10.72888628207,401.977720766226,0.00880452384787571,"kri0001",2024-07-08,"ABC-123"
"904",3,45859.4,10.7333354730293,403.375458084847,0.00879591660782406,"kri0001",2024-07-08,"ABC-123"
"905",3,46062.984,10.7377649563392,404.772322168111,0.00878736649297647,"kri0001",2024-07-08,"ABC-123"
"906",3,46266.568,10.7421749058196,406.168318798806,0.00877887287422758,"kri0001",2024-07-08,"ABC-123"
"907",3,46470.152,10.7465654930012,407.563453696173,0.00877043513212896,"kri0001",2024-07-08,"ABC-123"
"908",3,46673.736,10.7509368871648,408.957732516883,0.00876205265669933,"kri0001",2024-07-08,"ABC-123"
"909",3,46877.32,10.7552892553813,410.35116085599,0.00875372484723935,"kri0001",2024-07-08,"ABC-123"
"910",3,47080.904,10.7596227625493,411.743744247866,0.00874545111215083,"kri0001",2024-07-08,"ABC-123"
"911",3,47284.488,10.7639375714329,413.135488167119,0.00873723086876015,"kri0001",2024-07-08,"ABC-123"
"912",3,47488.072,10.7682338426984,414.526398029491,0.00872906354314597,"kri0001",2024-07-08,"ABC-123"
"913",3,47691.656,10.7725117349502,415.916479192744,0.00872094856997089,"kri0001",2024-07-08,"ABC-123"
"914",3,47895.24,10.7767714047659,417.305736957521,0.00871288539231708,"kri0001",2024-07-08,"ABC-123"
"915",3,48098.824,10.7810130067305,418.694176568198,0.00870487346152575,"kri0001",2024-07-08,"ABC-123"
"916",3,48302.408,10.7852366934704,420.081803213715,0.00869691223704034,"kri0001",2024-07-08,"ABC-123"
"917",3,48505.992,10.7894426156861,421.468622028395,0.00868900118625334,"kri0001",2024-07-08,"ABC-123"
"918",3,48709.576,10.7936309221846,422.854638092742,0.00868113978435662,"kri0001",2024-07-08,"ABC-123"
"919",3,48913.16,10.7978017599109,424.239856434231,0.00867332751419518,"kri0001",2024-07-08,"ABC-123"
"920",3,49116.744,10.801955273979,425.624282028077,0.00866556386612429,"kri0001",2024-07-08,"ABC-123"
"921",3,49320.328,10.8060916077022,427.007919797995,0.00865784833786983,"kri0001",2024-07-08,"ABC-123"
"922",3,49523.912,10.8102109026228,428.39077461694,0.00865018043439177,"kri0001",2024-07-08,"ABC-123"
"923",3,49727.496,10.8143132985408,429.77285130784,0.00864255966775081,"kri0001",2024-07-08,"ABC-123"
"924",3,49931.08,10.8183989335431,431.15415464431,0.00863498555697793,"kri0001",2024-07-08,"ABC-123"
"925",3,50134.664,10.8224679440307,432.534689351355,0.0086274576279469,"kri0001",2024-07-08,"ABC-123"
"926",3,50338.248,10.8265204647464,433.914460106062,0.00861997541324961,"kri0001",2024-07-08,"ABC-123"
"927",3,50541.832,10.8305566288013,435.293471538274,0.0086125384520742,"kri0001",2024-07-08,"ABC-123"
"928",3,50745.416,10.8345765677013,436.671728231261,0.00860514629008581,"kri0001",2024-07-08,"ABC-123"
"929",3,50949,10.8385804113729,438.049234722368,0.00859779847931005,"kri0001",2024-07-08,"ABC-123"
"930",3,51152.584,10.8425682881878,439.425995503658,0.00859049457801892,"kri0001",2024-07-08,"ABC-123"
"931",0,53,3.97029191355212,0.261347913276159,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"932",0,256.584,5.54745609637931,1.26523949018962,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"933",0,460.168,6.13159164019881,2.26913106710309,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"934",0,663.752,6.49790858573428,3.27302264401655,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"935",0,867.336,6.76542644495765,4.27691422093002,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"936",0,1070.92,6.97627337111254,5.28080579784348,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"937",0,1274.504,7.15031236229693,6.28469737475695,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"938",0,1478.088,7.29850463965453,7.28858895167042,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"939",0,1681.672,7.42754381557146,8.29248052858388,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"940",0,1885.256,7.54181889967947,9.29637210549735,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"941",0,2088.84,7.64436416695262,10.3002636824108,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"942",0,2292.424,7.73736505199985,11.3041552593243,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"943",0,2496.008,7.82244793461239,12.3080468362377,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"944",0,2699.592,7.90085592946288,13.3119384131512,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"945",0,2903.176,7.97356058912454,14.3158299900647,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"946",0,3106.76,8.0413356614787,15.3197215669781,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"947",0,3310.344,8.10480739046347,16.3236131438916,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"948",0,3513.928,8.16448977906644,17.3275047208051,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"949",0,3717.512,8.22080990630489,18.3313962977185,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"950",0,3921.096,8.27412648554273,19.335287874632,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"951",0,4124.68,8.32474372000205,20.3391794515455,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"952",0,4328.264,8.37292181681758,21.3430710284589,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"953",0,4531.848,8.41888508230918,22.3469626053724,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"954",0,4735.432,8.46282823693894,23.3508541822859,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"955",0,4939.016,8.50492140005755,24.3547457591993,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"956",0,5142.6,8.54531406713289,25.3586373361128,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"957",0,5346.184,8.58413831436321,26.3625289130263,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"958",0,5549.768,8.62151140406496,27.3664204899397,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"959",0,5753.352,8.65753792045999,28.3703120668532,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"960",0,5956.936,8.69231153390806,29.3742036437666,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"961",0,6160.52,8.72591646854919,30.3780952206801,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"962",0,6364.104,8.75842873124747,31.3819867975936,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"963",0,6567.688,8.78991714695889,32.385878374507,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"964",0,6771.272,8.82044423599766,33.3897699514205,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"965",0,6974.856,8.85006696131516,34.393661528334,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"966",0,7178.44,8.8788373682407,35.3975531052474,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"967",0,7382.024,8.90680313473611,36.4014446821609,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"968",0,7585.608,8.93400804677712,37.4053362590744,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"969",0,7789.192,8.96049241076378,38.4092278359878,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"970",0,7992.776,8.98629341271187,39.4131194129013,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"971",0,8196.36,9.01144543225947,40.4170109898148,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"972",0,8399.944,9.03598031814252,41.4209025667282,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"973",0,8603.528,9.05992763067737,42.4247941436417,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"974",0,8807.112,9.0833148558814,43.4286857205552,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"975",0,9010.696,9.10616759512172,44.4325772974686,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"976",0,9214.28,9.12850973357332,45.4364688743821,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"977",0,9417.864,9.15036359026602,46.4403604512956,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"978",0,9621.448,9.17175005208331,47.444252028209,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"979",0,9825.032,9.19268869372961,48.4481436051225,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"980",0,10028.616,9.21319788539316,49.4520351820359,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"981",0,10232.2,9.23329488958837,50.4559267589494,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"982",0,10435.784,9.25299594845714,51.4598183358629,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"983",0,10639.368,9.27231636263523,52.4637099127763,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"984",0,10842.952,9.29127056264324,53.4676014896898,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"985",0,11046.536,9.30987217363657,54.4714930666033,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"986",0,11250.12,9.32813407424234,55.4753846435167,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"987",0,11453.704,9.34606845011944,56.4792762204302,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"988",0,11657.288,9.36368684279976,57.4831677973437,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"989",0,11860.872,9.38100019430087,58.4870593742571,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"990",0,12064.456,9.39801888794188,59.4909509511706,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"991",0,12268.04,9.41475278574399,60.4948425280841,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"992",0,12471.624,9.4312112627527,61.4987341049975,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"993",0,12675.208,9.44740323858115,62.502625681911,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"994",0,12878.792,9.46333720644002,63.5065172588245,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"995",0,13082.376,9.47902125989072,64.5104088357379,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"996",0,13285.96,9.49446311753271,65.5143004126514,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"997",0,13489.544,9.50967014581357,66.5181919895649,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"998",0,13693.128,9.5246493801305,67.5220835664783,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"999",0,13896.712,9.5394075443746,68.5259751433918,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
"1000",0,14100.296,9.55395106905371,69.5298667203053,0.00493109270332376,"kri0001",2024-07-08,"ABC-123"
